78.2,340.7,200.0817231
78.3,389,200.3692308
78.4,399.6,200.6252308
78.5,399.6,200.8910769
78.6,360.4,201.1116308
78.7,335,201.3420308
78.8,299,201.6689231
78.9,280.3,201.8835692
79.0,284.6,202.1730462
79.1,304.3,202.3876923
79.2,340.7,202.6692923
79.3,369.2,202.9292308
79.4,392.2,203.1793231
79.5,403.1,203.4412308
79.6,414.4,203.6637538
79.7,422.3,203.9256615
79.8,430.7,204.2151385
79.9,440.3,204.4455385
80.0,455.2,204.7192615
80.1,466.1,204.9339077
80.2,478.8,205.2096
80.3,476.7,205.4498462
80.4,474.6,205.7097846
80.5,485.7,205.9716923
80.6,477.6,206.2139077
80.7,462.8,206.4738462
80.8,443,206.7456
80.9,426.2,206.9740308
81.0,405.1,207.2694154
81.1,390.6,207.4958769
81.2,376.6,207.744
81.3,355.6,208.0413538
81.4,338.3,208.2756923
81.5,307.7,208.5730462
81.6,288.9,208.7739077
81.7,262.2,209.0909538
81.8,231.8,209.3745231
81.9,211.9,209.5990154
82.0,194.4,209.9987692
82.1,186.7,210.1858462
82.2,178,210.3236923
82.3,163.7,210.6171077
82.4,154,210.8632615
82.5,144.2,211.1172923
82.6,129.9,211.3437538
82.7,113.9,211.5859692
82.8,78.2,211.8695385
82.9,65.6,212.1038769
83.0,49.3,212.3638154
83.1,43.5,212.6119385
83.2,17.8,212.8679385
83.3,16.4,213.1613538
83.4,17.8,213.3779692
83.5,20.1,213.6438154
83.6,20.5,213.9057231
83.7,20.8,214.1518769
83.8,16.6,214.4
83.9,9.6,214.6579692
84.0,13.1,214.9198769
84.1,14.4,215.168
84.2,20,215.4259692
84.3,18.1,215.6878769
84.4,5.2,215.9576615
84.5,13.9,216.2589538
84.6,19,216.4893538
84.7,22.3,216.7315692
84.8,28.4,216.9816615
84.9,39.4,217.2691692
85.0,41.7,217.4916923
85.1,42.9,217.7319385
85.2,44.4,218.0036923
85.3,43.1,218.2596923
85.4,42.2,218.4999385
85.5,34.5,218.9154462
85.6,32.3,219.0651077
85.7,28.7,219.3270154
85.8,21.9,219.5889231
85.9,8.1,219.8212923
86.0,0.1,220.0851692
86.1,0.8,220.3510154
86.2,7.3,220.6168615
86.3,12,220.8413538
86.4,13.4,221.1387077
86.5,14.5,221.3277538
86.6,19.8,221.6940308
86.7,24.4,221.8633846
86.8,17.7,222.1331692
86.9,11,222.3379692
87.0,10,222.6333538
87.1,17.8,222.8775385
87.2,11.1,223.1374769
87.3,17.9,223.3915077
87.4,30.1,223.6750769
87.5,52,223.9291077
87.6,69.3,224.1398154
87.7,87.7,224.4056615
87.8,107.1,224.7384615
87.9,120.7,224.9334154
88.0,137.5,225.2347077
88.1,153.8,225.4926769
88.2,170.2,225.6915692
88.3,198.5,225.9948308
88.4,211.2,226.1937231
88.5,232.3,226.5324308
88.6,236.2,226.816
88.7,236,227.0365538
88.8,241.2,227.2472615
88.9,287.6,227.5249231
89.0,312.9,227.7179077
89.1,340,227.9798154
89.2,390.8,228.2771692
89.3,398.6,228.4918154
89.4,398,228.8009846
89.5,362.7,228.9998769
89.6,328.8,229.3110154
89.7,300.6,229.5552
89.8,280.3,229.7836308
89.9,282.6,230.0258462
90.0,304.9,230.2936615
90.1,338.4,230.5614769
90.2,365.4,230.8056615
90.3,391.8,231.0695385
90.4,401.5,231.3019077
90.5,413.4,231.552
90.6,423.8,231.8631385
90.7,430.3,232.0994462
90.8,442.5,232.3633231
90.9,455.5,232.6409846
91.0,469.1,232.8772923
91.1,479.3,233.1254154
91.2,476.4,233.3617231
91.3,474.5,233.6039385
91.4,485.8,233.9190154
91.5,477.5,234.1179077
91.6,460,234.4349538
91.7,441.9,234.6673231
91.8,421.5,234.9233231
91.9,406.7,235.1556923
92.0,388.1,235.4451692
92.1,370.6,235.7208615
92.2,353,235.9650462
92.3,337,236.1895385
92.4,311.1,236.4238769
92.5,286.6,236.6995692
92.6,265.3,236.9398154
92.7,236.9,237.2076308
92.8,215.8,237.4675692
92.9,198.9,237.7275077
93.0,191.6,237.9539692
93.1,178,238.2139077
93.2,164.8,238.4777846
93.3,153.4,238.7672615
93.4,144.3,238.9799385
93.5,128,239.2733538
93.6,112.6,239.4899692
93.7,79.1,239.7617231
93.8,65.1,240.0098462
93.9,46.2,240.3268923
94.0,43.4,240.5297231
94.1,16.5,240.8073846
94.2,16.6,241.0732308
94.3,17.1,241.2878769
94.4,20,241.5379692
94.5,20.1,241.8057846
94.6,23.1,242.0539077
94.7,15.5,242.3118769
94.8,9.6,242.5619692
94.9,13.4,242.8297846
95.0,14.3,243.0838154
95.1,20.1,243.3299692
95.2,18,243.5859692
95.3,14.7,243.8419692
95.4,19.8,244.1019077
95.5,8,244.3815385
95.6,7.8,244.6611692
95.7,8.2,244.864
95.8,15.2,245.1278769
95.9,9.1,245.3819077
96.0,10,245.7028923
96.1,14,245.8899692
